"Language	Tweet ID	Phrase	Metaphoric lemmas	COVID metaphor label	Comment";
"en	1257997940234129409	Housekeeper Referee Play worker Peace		y	";
"en	1257997940234129409	Mum Teacher Cook		n	";
"en	1258016851172503553	corona battle from the front	battle,front	y	";
"en	1258016851172503553	goodness in people		y	";
"en	1258016851172503553	relief supplies		y	";
"en	1258020555900497922	efforts on the battle against COVID	battle	n	";
"en	1258020555900497922	Sudbury neighbor		n	";
"en	1258024625214296066	battle against Corona	battle	y	";
"en	1258070441425383425	covid19 frontline workers	frontline	y	";
"en	1258070441425383425	jet noise		n	";
"en	1258070441425383425	mnnationalguard flyover		n	";
"en	1258087714710315008	front lines of corona crisis	front	y	";
"en	1258087714710315008	special salute to health care		n	";
"en	1258090155778457605	guardian angels in this life	guardian angel	y	";
"en	1258090155778457605	long battle with COVID	battle	n	";
"en	1258095907456892930	covid19 coronavirus frontline workers	frontline	y	";
"en	1258095907456892930	wetlands below the bridge		n	";
"en	1258100078247587842	filler injections		n	";
"en	1258100078247587842	front line during the COVID pandemic	front	n	";
"en	1258104786328543232	brave frontline COVID19 responders	frontline	n	";
"en	1258104786328543232	essential workers		y	";
"en	1258124568922853377	F <NUMBER> fighter jets		n	";
"en	1258124568922853377	frontline responders during the COVID	frontline	n	";
"en	1258124568922853377	pandemic Wednesday afternoon		y	";
"en	1258132349759471616	WAR AGAINST THE QUARANTINE	war	n	";
"en	1258200893809242112	health minister of the		n	";
"en	1258200893809242112	Coronavirus war	war	y	";
"en	1258200893809242112	Kerala story		n	";
"en	1258200893809242112	View article		y	";
"en	1258217839787466752	areas on May		n	";
"en	1258217839787466752	minute flyover		y	";
"en	1258217839787466752	frontline Covid <NUMBER> responders	frontline	n	";
"en	1258288444016594945	Borno state		n	";
"en	1258288444016594945	cases of coronavirus		y	";
"en	1258288444016594945	Front line health workers	front	n	";
"en	1258288444016594945	part of the number		n	";
"en	1258384909636374529	Fauci award for this week		n	";
"en	1258384909636374529	fight with covid19	fight	y	";
"en	1258410750953115648	arms control		n	";
"en	1258410750953115648	fight against coronavirus	fight	n	";
"en	1258508952255426560	flight path		y	";
"en	1258508952255426560	frontline covid19 responders	frontline	n	";
"en	1258508952255426560	minute flyover		n	";
"en	1258509107100708864	computer sitting		y	";
"en	1258509107100708864	fight against COVID	fight	n	";
"en	1258509107100708864	extra CPU cycles		n	";
"en	1258509107100708864	today s <USER> User Of The Day		n	";
"en	1258509107100708864	Unraid server		n	";
"en	1258522407003815937	covid combat	combat	n	";
"en	1258522407003815937	leaf clover		y	""explicit comparison: like a four leaf clover";" not covid rel"""
"en	1258522407003815937	MutantRose update		n	";
"en	1258522407003815937	rose within a rose		n	";
"en	1258522407003815937	symbol of progress	progress	y	";
"en	1258547633917849600	coronavirus pandemic		n	";
"en	1258547633917849600	essential workers		y	";
"en	1258547633917849600	front lines during the coronavirus pandemic	front	n	";
"en	1258547633917849600	health care workers		n	";
"en	1258559504037249024	media people		n	";
"en	1258559504037249024	old brand		n	";
"en	1258559504037249024	police force		n	";
"en	1258559504037249024	risk head		y	";
"en	1258559504037249024	women COVID <NUMBER> warriors	warrior	y	";
"en	1258700754774261760	BlueAngels flyover path		n	";
"en	1258700754774261760	flyover TODAY		n	";
"en	1258700754774261760	front line COVID <NUMBER> responders	front	n	";
"en	1258818608685289472	essential workers		y	";
"en	1258818608685289472	Miami in a salute to frontline covid19 responders	frontline	y	";
"en	1258831939320102913	CLIMATE CRISIS LESSONS FROM CORONAVIRUS		n	";
"en	1258831939320102913	fight against Climate Change	fight	n	not covid rel";
"en	1258831939320102913	first person		n	";
"en	1258831939320102913	similarity between the world s efforts		n	";
"en	1258832371807399939	COVID <NUMBER> in the homeland		y	";
"en	1258837569950883841	Mental health practitioners		n	";
"en	1258837569950883841	workers on the frontline of the Covid	frontline	n	";
"en	1258866821362376704	lifeblood of the UK s fight against COVID	lifeblood,fight	n	";
"en	1258866821362376704	own tribute		n	";
"en	1258866821362376704	traditional medicine bottle		n	";
"en	1258866821362376704	unique coffee		y	";
"en	1258893558628536320	courageous frontline of the COVID19 response	frontline	n	";
"en	1258893558628536320	devastating human	devastating	n	";
"en	1259082231538159616	ice blocks in the shape of Corona		y	";
"en	1259082231538159616	many ways		n	";
"en	1259084201149825026	coronavirus pandemic		y	";
"en	1259084201149825026	guys on May		y	";
"en	1259084201149825026	front line workers	front	n	";
"en	1259103367193821186	COMPLETE CARP FISHING		n	";
"en	1259103367193821186	CORONA MEGA RAFFLE NUMBER		n	";
"en	1259103367193821186	WORTH <NUMBER> X WYCHWOOD RIOT		n	";
"en	1259103367193821186	WYCHWOOD RIOT 9FT 3LB RODS		y	";
"en	1259200454531170304	americastrong usafthunderbirds		n	";
"en	1259200454531170304	fight against covid19	fight	y	";
"en	1259200454531170304	support for healthcare workers		n	";
"en	1259200454531170304	Wednesday May		y	";
"en	1259211302041317376	frontline workers	frontline	n	";
"en	1259211302041317376	Tower as a tribute		n	";
"en	1259214750799458304	""healthcare heroes";" frontlines of the COVID <NUMBER> crisis""	hero,frontline	n	"
"en	1259214750799458304	healthcare heroes	hero	y	";
"en	1259221813516697600	coronavirus covid		y	";
"en	1259221813516697600	home in peace		n	";
"en	1259254934555500544	bringit covid19 at Blue Point		y	";
"en	1259254934555500544	Snow on May <NUMBER>		n	";
"en	1259859093751242753	fighting on the frontlines against COVID	fighting,frontline	y	";
"en	1259859093751242753	epic theme herosMW		y	";
"en	1259859093751242753	live action heroes without capes	heroes	n	";
"en	1259913764868063232	hand sanitizer		n	";
"en	1259913764868063232	national fight against the COVID	fight	n	";
"en	1259913764868063232	premium wine		n	";
"en	1259913764868063232	spirits leader Pernod		y	";
"en	1259913764868063232	Trump Administration s call to action		n	";
"en	1259924577662177283	front lines of coronavirus	front	n	";
"en	1259924577662177283	source of strength	source	y	";
"en	1259996395504840705	<NUMBER> AM		n	";
"en	1259996395504840705	COVID <NUMBER> pandemic frontline workers	frontline	n	";
"en	1259996395504840705	Metro Detroit tomorrow		y	";
"en	1260007439673331712	defense against the COVID	defense	y	";
"en	1260025022883565569	frontline corona	frontline	n	";
"en	1260025022883565569	Salaam health care workers		y	";
"en	1260030810767253505	Covid weather		y	";
"en	1260030810767253505	dark at Golden Gate		n	";
"en	1260074560960987141	epitome of selflessness		n	";
"en	1260074560960987141	role at the frontline in the fight against COVID	frontline,fight	y	";
"en	1260082508408000512	Corona panic attacks		n	";
"en	1260082508408000512	disciplinary artist		n	";
"en	1260106172381532161	frontline corona workers	frontline	n	";
"en	1260106172381532161	musical tribute		y	";
"en	1260155333344808960	awesome selves		n	";
"en	1260155333344808960	first wave of covid19	wave	n	";
"en	1260162645325418501	corona warriors	warrior	n	";
"en	1260162645325418501	special day		n	";
"en	1260168969182380038	forefront of the fight against Covid	forefront,fight	y	";
"en	1260204122667704320	casualty of The Covid	casualty	y	";
"en	1260214945263824896	Fighting Falcons		n	";
"en	1260214945263824896	flyover above the state on Tuesday		y	";
"en	1260214945263824896	frontline COVID <NUMBER> workers	frontline	n	";
"en	1260239467018944517	Charity stream		y	";
"en	1260239467018944517	DOLLAR XBOX		n	";
"en	1260239467018944517	MLC GAMING		y	";
"en	1260239467018944517	money for the fight against COVID	fight	y	";
"en	1260239467018944517	soft giving		n	";
"en	1260239467018944517	STEAM CARD		n	";
"en	1260239467018944517	TOP DONOR		y	";
"en	1260266411206889475	flyover in Chicago		n	";
"en	1260266411206889475	fight against Covid	fight	n	";
"en	1260269401498095620	fight against Corona	fight	n	";
"en	1260325836663578624	flyover salute to Ohio		n	";
"en	1260325836663578624	front line COVID19 responders	front	y	";
"en	1260391952010235904	composite image		n	";
"en	1260391952010235904	frontlines in the fight against Covid	frontline,fight	y	";
"en	1260493496630337536	flyover pattern		n	";
"en	1260493496630337536	frontlines responders in the fight against COVID19	frontline,fight	n	";
"en	1260533049810444288	BAME frontline workers	frontline	y	";
"en	1260533049810444288	disproportionate impact of COVID <NUMBER> death		y	";
"en	1260533049810444288	ongoing campaign for protection		n	not covid rel";
"en	1260533049810444288	range of speakers next Monday		y	";
"en	1260554804650110977	Covid19 war	war	y	";
"en	1260605939889176577	Dragon CoVID Challenge		n	";
"en	1260605939889176577	online tournament on May		n	";
"en	1260605939889176577	part of history		n	";
"en	1260605939889176577	Register today		y	";
"en	1260607085072592897	corona warrior mother	warrior	n	";
"en	1260607085072592897	touching poem		y	";
"en	1260663391540187136	frontline COVID <NUMBER> responders	frontline	y	";
"en	1260663391540187136	essential workers		n	";
"en	1260666935076773888	first responders		n	";
"en	1260666935076773888	frontline COVID responders	frontline	n	";
"en	1260710990938869761	Frontline workers	frontline	n	";
"en	1260710990938869761	heartsandsmiles tshirts		n	";
"en	1260710990938869761	money for the frontline fund	frontline	n	";
"en	1260710990938869761	fight against covid19	fight	n	";
"en	1260712925049901058	Covid <NUMBER> creativity at Ocean		n	";
"en	1260712925049901058	dinner on the table		n	";
"en	1260712925049901058	new toy arrival		n	";
"en	1260786724503842816	C <SYMBOL> VID warriors	warrior	n	";
"en	1260786724503842816	exemplary display of grit	grit	y	not relation level";
"en	1260786724503842816	scientists to administrators		y	";
"en	1260786724503842816	war against coronavirus	war	y	";
"en	1260786724503842816	women corona warriors	warrior	n	";
"en	1260798708427493381	Corona virus		y	";
"en	1260798708427493381	economic activity		n	";
"en	1260798708427493381	global outbreak of coronavirus disease		n	";
"en	1260798708427493381	healthcare systems		y	";
"en	1260798708427493381	Home <SYMBOL> for the fighting of COVID		y	";
"en	1260807547868643330	early evening with A <NUMBER> anti tank		n	";
"en	1260807547868643330	essential workers		y	";
"en	1260807547868643330	fighter jets		y	";
"en	1260807547868643330	great way		n	";
"en	1260807547868643330	incredible day		n	";
"en	1260843173439401984	community health centers		n	";
"en	1260843173439401984	coronavirus disaster	disaster	y	";
"en	1260843173439401984	battle against the coronavirus	battle	n	";
"en	1260843173439401984	very frontline of testing	frontline	n	";
"en	1260870616003076096	kids on this Mother s Day		y	";
"en	1260870616003076096	corona warriors	warrior	n	";
"en	1260917351203041280	full bloom		n	";
"en	1260917351203041280	lilac tree		y	";
"en	1260917351203041280	""ray of sunshine";" covid19 storm""	sunshine,storm	y	"
"en	1260922037348044806	frontline nurses	frontline	n	";
"en	1260938832234663938	athome pic		n	";
"en	1260938832234663938	front lines of the ER	front line,front	n	";
"en	1260938832234663938	NYC battle covid19	battle	n	VERB";
"en	1260976611547140096	frontlines as nurses in a COVID	frontline	n	";
"en	1260976611547140096	special submission from Melanie		n	";
"en	1260976611547140096	ThankfulThursday today		n	";
"en	1260989318300086283	essential workers		n	";
"en	1260989318300086283	frontlines of this COVID <NUMBER> war	frontline,war	n	";
"en	1260989318300086283	media cal professionals		y	";
"en	1260989716385550337	flyby salute		y	";
"en	1260989716385550337	frontline COVID <NUMBER> responders	frontline	y	";
"en	1260989716385550337	Nashville today		n	";
"en	1261016983899738114	amazing work of art		n	";
"en	1261016983899738114	frontline workers	frontline	y	";
"en	1261074759560953863	fight against the Covid crisis	fight	n	";
"en	1261074759560953863	unwavering service		y	";
"en	1261074759560953863	Yeley family		n	";
"en	1261106244040916994	magnificess at Far North		y	";
"en	1261106244040916994	meaningful birthday week		n	";
"en	1261106244040916994	Peace out COVID ward		y	";
"en	1261170125912367104	association with Rashi entertainments		n	";
"en	1261170125912367104	Delhi police		n	";
"en	1261170125912367104	digital concert		n	";
"en	1261170125912367104	successful conclusion of this utmost event		y	";
"en	1261170125912367104	corona warriors	warrior	n	";
"en	1261286218869936130	Corona Warrior at Santuri	warrior	n	";
"en	1261343693010698240	frontline COVID <NUMBER> responders	frontline	n	";
"en	1261343693010698240	Today s AmericaStrong flyover		n	";
"en	1261456777243029504	fighter squadron		y	";
"en	1261456777243029504	front lines during Coronavirus outbreak	front line	n	";
"en	1261482333724688384	covid19 mornings with The Ocean		y	";
"en	1261501400539893762	COVID19 casualty	casualty	n	";
"en	1261501400539893762	financial trouble		n	";
"en	1261517241037860870	fight against the Coronavirus pandemic	fight	n	";
"en	1261517241037860870	inspiring film		n	";
"en	1261517241037860870	resilience spirit of India in fight against the Coronavirus pandemic 	resilience,spirit,fight	n	";
"en	1261634578218917888	bed head		y	";
"en	1261634578218917888	freyer haircut		y	";
"en	1261634578218917888	Freyer household		n	";
"en	1261634578218917888	frontline workers	frontline	n	";
"en	1261634578218917888	Many thanks		y	";
"en	1261634578218917888	new georgia		y	";
"en	1261634578218917888	Ready set COVID		y	";
"en	1261959758506078210	aesthetic medicine		n	";
"en	1261959758506078210	NHS frontline during the Covid crisis	frontline	y	";
